"id","origin","org_city","org_district","destination","dest_city","dest_district","distance","duration","case","pallet","to","dayo","td","dayd","LTL","maxDelay","lateCost"
2775,"B0FFKZGWZ9","Suzhou","太仓市","B0GRRBHAKJ","Zhoushan","定海区",341.327,4.41666666666667,"ZJ",6,"08:00","day 0","18:00","day 0",2830.755705,2,50
2776,"B0FFKZGWZ9","Suzhou","太仓市","B0FFG4GVOV","Zhoushan","定海区",321.11,3.96666666666667,"ZJ",20,"08:00","day 0","18:00","day 0",9435.85235,2,50
2777,"B0FFGIBTXI","Suzhou","太仓市","B0GRRBHAKJ","Zhoushan","定海区",340.579,4.55,"ZJ",18,"08:00","day 0","18:00","day 0",8492.267115,2,100
2778,"B0FFL9Q85P","Nanjing","江宁区","B0FFJRXFMW","Jiaxing","海宁市",325.068,3.58333333333333,"ZJ",9,"12:00","day 0","22:00","day 0",4246.1335575,4,100
2779,"B0FFK4CQ2L","Changzhou","武进区","B0FFLO95L8","Jiaxing","平湖市",209.97,2.8,"ZJ",12,"12:00","day 0","22:00","day 0",5661.51141,2,50
2780,"B0FFGTI293","Changzhou","新北区","B0I60OAVXT","Jiaxing","秀洲区",180.462,2.3,"ZJ",21,"12:00","day 0","22:00","day 0",9907.6449675,2,50
2781,"B0FFG9F43K","Changzhou","武进区","B0FFKZT863","Hangzhou","萧山区",235.737,3.21666666666667,"ZJ",17,"08:00","day 0","18:00","day 0",8020.4744975,4,100
2782,"B0FFH61OBO","Suzhou","昆山市","B0G25CU48P","Hangzhou","建德市",338.602,3.9,"ZJ",20,"12:00","day 0","22:00","day 0",9435.85235,2,50
2783,"B0FFL37B6B","Suzhou","昆山市","B0G25CU48P","Hangzhou","建德市",343.229,4.01666666666667,"ZJ",10,"08:00","day 0","18:00","day 0",4717.926175,4,100
2784,"B0FFL9Q85P","Nanjing","江宁区","B023B15E6D","Hangzhou","桐庐县",309.507,3.35,"ZJ",7,"08:00","day 0","18:00","day 0",3302.5483225,2,100
2785,"B0G0NZW2VU","Nanjing","江宁区","B0HA6CDCW1","Hangzhou","桐庐县",303.614,3.4,"ZJ",15,"08:00","day 0","18:00","day 0",7076.8892625,4,100
2786,"B00190CNHV","Nanjing","江宁区","B0HA6CDCW1","Hangzhou","桐庐县",309.037,3.4,"ZJ",17,"12:00","day 0","22:00","day 0",8020.4744975,4,100
2787,"B0FFGTI293","Changzhou","新北区","B0FFI2KAV3","Jiaxing","桐乡市",191.209,2.95,"ZJ",17,"12:00","day 0","22:00","day 0",8020.4744975,4,50
2788,"B0FFHDQA5M","Suzhou","常熟市","B0FFJRXFMW","Jiaxing","海宁市",163.832,2.06666666666667,"ZJ",22,"08:00","day 0","18:00","day 0",10379.437585,4,100
2789,"B02000JR6M","Suzhou","相城区","B0FFKHC9PU","Ningbo","北仑区",264.781,3.15,"ZJ",18,"12:00","day 0","22:00","day 0",8492.267115,4,100
2790,"B0FFHF2VI7","Wuxi","锡山区","B0GUBCOVO3","Hangzhou","余杭区",204.109,2.65,"ZJ",9,"08:00","day 0","18:00","day 0",4246.1335575,4,50
2791,"B0FFFRXR3L","Yangzhou","宝应县","B0GUBCOVO3","Hangzhou","余杭区",364.558,4.63333333333333,"ZJ",20,"08:00","day 0","18:00","day 0",9435.85235,4,100
2792,"B0GUAXEBYM","Changzhou","武进区","B0FFHW4GZB","Hangzhou","萧山区",251.303,2.76666666666667,"ZJ",20,"08:00","day 0","18:00","day 0",9435.85235,4,100
2793,"B0FFHY6PN3","Suzhou","常熟市","B0FFM9VWFS","Ningbo","宁海县",322.668,3.88333333333333,"ZJ",14,"12:00","day 0","22:00","day 0",6605.096645,2,100
2794,"B0FFHDQA5M","Suzhou","常熟市","B0FFM9VWFS","Ningbo","宁海县",300.263,3.46666666666667,"ZJ",17,"12:00","day 0","22:00","day 0",8020.4744975,4,100
2795,"B0FFF8Z69A","Changzhou","钟楼区","B0FFFA8L2B","Ningbo","镇海区",341.397,4.23333333333333,"ZJ",14,"12:00","day 0","22:00","day 0",6605.096645,4,100
2796,"B0FFHD3E8G","Suzhou","吴中区","B0FFKHC9PU","Ningbo","北仑区",253.704,3.05,"ZJ",8,"12:00","day 0","22:00","day 0",3774.34094,2,50
2797,"B0FFF4JOKL","Suzhou","昆山市","B0GRRBHAKJ","Zhoushan","定海区",302.686,4.01666666666667,"ZJ",20,"08:00","day 0","18:00","day 0",9435.85235,4,50
2798,"B0FFHC9CJ8","Suzhou","相城区","B0FFLO95L8","Jiaxing","平湖市",150.068,1.95,"ZJ",7,"08:00","day 0","18:00","day 0",3302.5483225,4,50
2799,"B0FFL7OZ0J","Wuxi","锡山区","B0GUBCOVO3","Hangzhou","余杭区",211.827,2.71666666666667,"ZJ",15,"08:00","day 0","18:00","day 0",7076.8892625,2,50
2800,"B0FFF8Z69A","Changzhou","钟楼区","B0FFI22X6S","Ningbo","鄞州区",338.551,4.15,"ZJ",7,"08:00","day 0","18:00","day 0",3302.5483225,4,100
2801,"B0FFL9CGXN","Nanjing","栖霞区","B0FFKZT863","Hangzhou","萧山区",329.601,4.36666666666667,"ZJ",21,"08:00","day 0","18:00","day 0",9907.6449675,2,100
2802,"B0G0ZLYTOF","Nanjing","栖霞区","B0FFHW4GZB","Hangzhou","萧山区",348.464,3.76666666666667,"ZJ",10,"08:00","day 0","18:00","day 0",4717.926175,2,100
2803,"B0FFL9CGXN","Nanjing","栖霞区","B0FFHW4GZB","Hangzhou","萧山区",345.199,3.73333333333333,"ZJ",16,"08:00","day 0","18:00","day 0",7548.68188,2,100
2804,"B0FFFTQ4U7","Wuxi","江阴市","B0HA6CDCW1","Hangzhou","桐庐县",304.016,3.53333333333333,"ZJ",13,"08:00","day 0","18:00","day 0",6133.3040275,2,100
2805,"B0FFGAIWAV","Suzhou","昆山市","B0FFK4YCJ8","Shaoxing","越城区",191.71,2.63333333333333,"ZJ",18,"08:00","day 0","18:00","day 0",8492.267115,2,100
2806,"B0FFHNXOVT","Suzhou","昆山市","B0G25CU48P","Hangzhou","建德市",332.723,3.9,"ZJ",10,"12:00","day 0","22:00","day 0",4717.926175,4,100
2807,"B0FFF4JOKL","Suzhou","昆山市","B0G25CU48P","Hangzhou","建德市",346.44,4.06666666666667,"ZJ",16,"12:00","day 0","22:00","day 0",7548.68188,4,50
2808,"B0FFL37B6B","Suzhou","昆山市","B0GRRBHAKJ","Zhoushan","定海区",299.475,3.95,"ZJ",15,"08:00","day 0","18:00","day 0",7076.8892625,4,50
2809,"B0FFKZGWZ9","Suzhou","太仓市","B0FFL6KA9D","Jiaxing","南湖区",162.731,2.31666666666667,"ZJ",6,"12:00","day 0","22:00","day 0",2830.755705,4,50
2810,"B0FFHLH9SB","Zhenjiang","京口区","B0FFKZT863","Hangzhou","萧山区",291.377,4.2,"ZJ",16,"12:00","day 0","22:00","day 0",7548.68188,2,50
2811,"B0FFFRS0IH","Nanjing","江宁区","B0FFKHC9PU","Ningbo","北仑区",440.87,5.45,"ZJ",14,"12:00","day 0","22:00","day 0",6605.096645,4,50
2812,"B0GUAXEBYM","Changzhou","武进区","B0FFHD6O3A","Jiaxing","海盐县",193.972,2.46666666666667,"ZJ",8,"12:00","day 0","22:00","day 0",3774.34094,4,50
2813,"B0FFK7ZQFN","Wuxi","江阴市","B0FFHDQ3SM","Jiaxing","南湖区",138.335,1.91666666666667,"ZJ",11,"08:00","day 0","18:00","day 0",5189.7187925,4,100
2814,"B0FFF4JOKL","Suzhou","昆山市","B0FFJ01V55","Jiaxing","桐乡市",161.005,2.23333333333333,"ZJ",15,"08:00","day 0","18:00","day 0",7076.8892625,2,100
2815,"B0FFGIBTXI","Suzhou","太仓市","B0HA6CDCW1","Hangzhou","桐庐县",318.754,3.98333333333333,"ZJ",7,"08:00","day 0","18:00","day 0",3302.5483225,4,100
2816,"B0FFHDQA5M","Suzhou","常熟市","B0FFFA8L2B","Ningbo","镇海区",246.402,2.93333333333333,"ZJ",7,"12:00","day 0","22:00","day 0",3302.5483225,4,50
2817,"B0FFGJ1NAK","Suzhou","常熟市","B0FFK7XY6U","Ningbo","镇海区",250.535,3.1,"ZJ",22,"08:00","day 0","18:00","day 0",10379.437585,2,100
2818,"B0FFF8Z69A","Changzhou","钟楼区","B0FFK4YCJ8","Shaoxing","越城区",273.486,3.56666666666667,"ZJ",15,"12:00","day 0","22:00","day 0",7076.8892625,4,100
2819,"B01FE15XQH","Wuxi","江阴市","B0GUVDW01P","Jiaxing","海宁市",208.611,2.7,"ZJ",20,"08:00","day 0","18:00","day 0",9435.85235,2,50
2820,"B01FE15XQH","Wuxi","江阴市","B0FFITCS2H","Jiaxing","海宁市",225.375,2.81666666666667,"ZJ",11,"12:00","day 0","22:00","day 0",5189.7187925,4,50
2821,"B01FE15XQH","Wuxi","江阴市","B0FFLK4EPS","Jiaxing","海宁市",233.238,3.01666666666667,"ZJ",17,"12:00","day 0","22:00","day 0",8020.4744975,2,50
2822,"B0FFFU612V","Wuxi","江阴市","B0FFLK4EPS","Jiaxing","海宁市",211.149,2.81666666666667,"ZJ",18,"08:00","day 0","18:00","day 0",8492.267115,4,50
2823,"B0FFITJD3C","Wuxi","锡山区","B0FFG4GVOV","Zhoushan","定海区",303.74,3.56666666666667,"ZJ",20,"08:00","day 0","18:00","day 0",9435.85235,2,100
2824,"B0FFLC9J93","Nanjing","浦口区","B0HBXZQDWS","Jiaxing","嘉善县",328.391,4.23333333333333,"ZJ",6,"08:00","day 0","18:00","day 0",2830.755705,4,50
2825,"B0202173FW","Yangzhou","仪征市","B0FFKGBPOF","Jiaxing","南湖区",305.206,3.78333333333333,"ZJ",20,"08:00","day 0","18:00","day 0",9435.85235,2,50
2826,"B0FFHFSCFH","Suzhou","吴中区","B0FFHOJIJ7","Hangzhou","余杭区",158.329,2.2,"ZJ",10,"12:00","day 0","22:00","day 0",4717.926175,2,50
2827,"B0FFHD3E8G","Suzhou","吴中区","B0FFHOJIJ7","Hangzhou","余杭区",147.535,2.13333333333333,"ZJ",15,"12:00","day 0","22:00","day 0",7076.8892625,2,50
2828,"B0FFK4CQ2L","Changzhou","武进区","B0FFJ01V55","Jiaxing","桐乡市",208.995,2.63333333333333,"ZJ",8,"08:00","day 0","18:00","day 0",3774.34094,2,100
2829,"B0FFHF2VI7","Wuxi","锡山区","B0HU55O3W8","Ningbo","余姚市",211.886,3.3,"ZJ",21,"12:00","day 0","22:00","day 0",9907.6449675,2,100
2830,"B0FFITJD3C","Wuxi","锡山区","B0HU55O3W8","Ningbo","余姚市",204.725,3.16666666666667,"ZJ",18,"12:00","day 0","22:00","day 0",8492.267115,4,50
2831,"B0FFL37B6B","Suzhou","昆山市","B0GUVDW01P","Jiaxing","海宁市",149.249,2.21666666666667,"ZJ",21,"08:00","day 0","18:00","day 0",9907.6449675,4,100
2832,"B02000JR6M","Suzhou","相城区","B0FFK4YCJ8","Shaoxing","越城区",177.059,2.28333333333333,"ZJ",19,"08:00","day 0","18:00","day 0",8964.0597325,4,50
2833,"B0FFHD3E8G","Suzhou","吴中区","B0FFK7XY6U","Ningbo","镇海区",217.995,2.66666666666667,"ZJ",8,"08:00","day 0","18:00","day 0",3774.34094,2,100
2834,"B0FFF4JOKL","Suzhou","昆山市","B023D040HU","Jiaxing","秀洲区",121.148,2.25,"ZJ",19,"08:00","day 0","18:00","day 0",8964.0597325,4,100
2835,"B0FFHXJXZR","Changzhou","溧阳市","B0FFHD6O3A","Jiaxing","海盐县",223.64,2.66666666666667,"ZJ",8,"12:00","day 0","22:00","day 0",3774.34094,2,50
2836,"B01FE15UUN","Wuxi","江阴市","B0FFM9VWFS","Ningbo","宁海县",339.137,3.91666666666667,"ZJ",7,"12:00","day 0","22:00","day 0",3302.5483225,4,100
2837,"B0FFHXJXZR","Changzhou","溧阳市","B0HU55O3W8","Ningbo","余姚市",296.665,4.1,"ZJ",16,"12:00","day 0","22:00","day 0",7548.68188,4,100
2838,"B01FE15XQH","Wuxi","江阴市","B0GUBCOVO3","Hangzhou","余杭区",231.666,3.5,"ZJ",20,"08:00","day 0","18:00","day 0",9435.85235,4,50
2839,"B0FFHDQA5M","Suzhou","常熟市","B0HBXZQDWS","Jiaxing","嘉善县",106.589,1.68333333333333,"ZJ",13,"08:00","day 0","18:00","day 0",6133.3040275,2,100
2840,"B0FFHDQA5M","Suzhou","常熟市","B0FFI22X6S","Ningbo","鄞州区",243.556,2.85,"ZJ",7,"12:00","day 0","22:00","day 0",3302.5483225,4,100
2841,"B0FFHFSCFH","Suzhou","吴中区","B0GUBCOVO3","Hangzhou","余杭区",176.635,2.26666666666667,"ZJ",18,"08:00","day 0","18:00","day 0",8492.267115,2,100
2842,"B02000JJ21","Suzhou","吴中区","B0FFHOJIJ7","Hangzhou","余杭区",133.426,1.95,"ZJ",11,"08:00","day 0","18:00","day 0",5189.7187925,2,50
2843,"B0G13KYBJL","Nanjing","六合区","B023D040HU","Jiaxing","秀洲区",308.297,4.03333333333333,"ZJ",13,"12:00","day 0","22:00","day 0",6133.3040275,2,50
2844,"B0IG9RDYYV","Suzhou","吴中区","B023B15E6D","Hangzhou","桐庐县",250.324,2.96666666666667,"ZJ",15,"08:00","day 0","18:00","day 0",7076.8892625,2,50
2845,"B0FFHLH9SB","Zhenjiang","京口区","B0FFHW4GZB","Hangzhou","萧山区",331.413,3.7,"ZJ",14,"08:00","day 0","18:00","day 0",6605.096645,4,50
2846,"B0FFGIBTXI","Suzhou","太仓市","B0FFK7XY6U","Ningbo","镇海区",268.995,3.56666666666667,"ZJ",21,"12:00","day 0","22:00","day 0",9907.6449675,2,50
2847,"B00190CNHV","Nanjing","江宁区","B0G30DK65S","Ningbo","慈溪市",383.213,4.5,"ZJ",9,"08:00","day 0","18:00","day 0",4246.1335575,2,100
2848,"B0FFL37B6B","Suzhou","昆山市","B0FFI22X6S","Ningbo","鄞州区",240.943,3.05,"ZJ",21,"12:00","day 0","22:00","day 0",9907.6449675,4,50
2849,"B0FFFTQ4U7","Wuxi","江阴市","B0HGFN3J8T","Jiaxing","南湖区",152.665,1.9,"ZJ",17,"12:00","day 0","22:00","day 0",8020.4744975,2,50
2850,"B0FFG9F43K","Changzhou","武进区","B0FFLO95L8","Jiaxing","平湖市",199.151,2.53333333333333,"ZJ",20,"12:00","day 0","22:00","day 0",9435.85235,4,50
2851,"B0GUAXEBYM","Changzhou","武进区","B0GRRBHAKJ","Zhoushan","定海区",373.124,4.48333333333333,"ZJ",17,"12:00","day 0","22:00","day 0",8020.4744975,2,50
2852,"B0FFK7ZQFN","Wuxi","江阴市","B023D040HU","Jiaxing","秀洲区",143.642,2.33333333333333,"ZJ",15,"08:00","day 0","18:00","day 0",7076.8892625,4,100
2853,"B01FE0J0V7","Wuxi","惠山区","B0GUVDW01P","Jiaxing","海宁市",179.55,2.31666666666667,"ZJ",17,"08:00","day 0","18:00","day 0",8020.4744975,2,50
2854,"B0FFJONTQ7","Changzhou","新北区","B0FFKZT863","Hangzhou","萧山区",247.324,3.51666666666667,"ZJ",8,"08:00","day 0","18:00","day 0",3774.34094,4,50
2855,"B0FFK7ZQFN","Wuxi","江阴市","B0G30DK65S","Ningbo","慈溪市",251.578,3.31666666666667,"ZJ",15,"12:00","day 0","22:00","day 0",7076.8892625,4,50
2856,"B00190CNHV","Nanjing","江宁区","B0FFJ01V55","Jiaxing","桐乡市",257.199,3.13333333333333,"ZJ",12,"12:00","day 0","22:00","day 0",5661.51141,2,50
2857,"B0FFKZGWZ9","Suzhou","太仓市","B0FFG2I6S2","Ningbo","鄞州区",277.985,3.45,"ZJ",11,"08:00","day 0","18:00","day 0",5189.7187925,4,100
2858,"B0FFLC9J93","Nanjing","浦口区","B0FFKZT863","Hangzhou","萧山区",325.454,4.76666666666667,"ZJ",7,"12:00","day 0","22:00","day 0",3302.5483225,4,50
2859,"B0HDRHT0UU","Nanjing","浦口区","B0FFHW4GZB","Hangzhou","萧山区",354.97,3.98333333333333,"ZJ",19,"08:00","day 0","18:00","day 0",8964.0597325,2,50
2860,"B0FFHC9CJ8","Suzhou","相城区","B0FFLK4EPS","Jiaxing","海宁市",165.077,2.11666666666667,"ZJ",17,"12:00","day 0","22:00","day 0",8020.4744975,4,50
2861,"B0202173FW","Yangzhou","仪征市","B0FFFA8L2B","Ningbo","镇海区",440.716,5.18333333333333,"ZJ",7,"12:00","day 0","22:00","day 0",3302.5483225,4,50
2862,"B0FFHCRHH3","Changzhou","天宁区","B0FFITCS2H","Jiaxing","海宁市",216.476,2.7,"ZJ",12,"08:00","day 0","18:00","day 0",5661.51141,4,100
2863,"B0FFI8WH5V","Suzhou","姑苏区","B0FFG2I6S2","Ningbo","鄞州区",233.043,2.73333333333333,"ZJ",13,"08:00","day 0","18:00","day 0",6133.3040275,2,100
2864,"B0FFGIBTXI","Suzhou","太仓市","B0FFLK4EPS","Jiaxing","海宁市",214.882,3.15,"ZJ",6,"08:00","day 0","18:00","day 0",2830.755705,2,50
2865,"B0FFGIBTXI","Suzhou","太仓市","B0GUVDW01P","Jiaxing","海宁市",190.353,2.8,"ZJ",21,"08:00","day 0","18:00","day 0",9907.6449675,4,50
2866,"B0FFHJD9U9","Wuxi","惠山区","B0HBXZQDWS","Jiaxing","嘉善县",145.469,2.15,"ZJ",19,"12:00","day 0","22:00","day 0",8964.0597325,2,50
2867,"B0FFH61OBO","Suzhou","昆山市","B0FFHW4GZB","Hangzhou","萧山区",225.303,3.75,"ZJ",9,"12:00","day 0","22:00","day 0",4246.1335575,2,100
2868,"B0FFL37B6B","Suzhou","昆山市","B0HGFN3J8T","Jiaxing","南湖区",119.35,1.75,"ZJ",10,"08:00","day 0","18:00","day 0",4717.926175,2,50
2869,"B0FFK83QI3","Nanjing","江宁区","B0FFLPWCQK","Hangzhou","余杭区",255.62,2.88333333333333,"ZJ",13,"12:00","day 0","22:00","day 0",6133.3040275,2,50
2870,"B0FFIS83Q7","Zhenjiang","丹阳市","B0FFK7XY6U","Ningbo","镇海区",349.169,4.23333333333333,"ZJ",13,"08:00","day 0","18:00","day 0",6133.3040275,2,50
2871,"B01FE15XQH","Wuxi","江阴市","B023D040HU","Jiaxing","秀洲区",171.974,2.66666666666667,"ZJ",14,"08:00","day 0","18:00","day 0",6605.096645,2,100
2872,"B0FFHY6PN3","Suzhou","常熟市","B0FFK4YCJ8","Shaoxing","越城区",221.194,3,"ZJ",15,"08:00","day 0","18:00","day 0",7076.8892625,4,50
2873,"B0FFK7ZQFN","Wuxi","江阴市","B0FFK4YCJ8","Shaoxing","越城区",227.206,2.9,"ZJ",8,"12:00","day 0","22:00","day 0",3774.34094,2,50
2874,"B0FFHE4XO4","Changzhou","武进区","B0GUBCOVO3","Hangzhou","余杭区",188.961,2.36666666666667,"ZJ",22,"08:00","day 0","18:00","day 0",10379.437585,4,100
2875,"B0FFL9Q85P","Nanjing","江宁区","B0GUBCOVO3","Hangzhou","余杭区",235.719,2.65,"ZJ",11,"12:00","day 0","22:00","day 0",5189.7187925,2,100
2876,"B0G0NZW2VU","Nanjing","江宁区","B0GUBCOVO3","Hangzhou","余杭区",220.469,2.56666666666667,"ZJ",15,"12:00","day 0","22:00","day 0",7076.8892625,2,50
2877,"B0FFHE4XO4","Changzhou","武进区","B023B15E6D","Hangzhou","桐庐县",273.488,2.98333333333333,"ZJ",18,"12:00","day 0","22:00","day 0",8492.267115,2,100
2878,"B0FFHY6PN3","Suzhou","常熟市","B0HA6CDCW1","Hangzhou","桐庐县",298.492,3.38333333333333,"ZJ",9,"12:00","day 0","22:00","day 0",4246.1335575,2,50
2879,"B0FFL7OZ0J","Wuxi","锡山区","B0HU55O3W8","Ningbo","余姚市",216.333,3.38333333333333,"ZJ",13,"12:00","day 0","22:00","day 0",6133.3040275,2,100
2880,"B0FFITJD3C","Wuxi","锡山区","B0FFJ01V55","Jiaxing","桐乡市",162.076,1.98333333333333,"ZJ",7,"12:00","day 0","22:00","day 0",3302.5483225,2,50
2881,"B0FFHY6PN3","Suzhou","常熟市","B0FFHW4GZB","Hangzhou","萧山区",254.948,3.7,"ZJ",14,"08:00","day 0","18:00","day 0",6605.096645,2,100
2882,"B0FFF8Z69A","Changzhou","钟楼区","B0FFKHC9PU","Ningbo","北仑区",361.208,4.51666666666667,"ZJ",18,"08:00","day 0","18:00","day 0",8492.267115,4,100
2883,"B0FFF4HNKG","Yangzhou","邗江区","B0HBXZQDWS","Jiaxing","嘉善县",263.514,3.51666666666667,"ZJ",15,"08:00","day 0","18:00","day 0",7076.8892625,4,100
2884,"B0FFFTQ4U7","Wuxi","江阴市","B0FFG2I6S2","Ningbo","鄞州区",287.843,3.41666666666667,"ZJ",20,"08:00","day 0","18:00","day 0",9435.85235,4,100
2885,"B0FFFRS0IH","Nanjing","江宁区","B023D040HU","Jiaxing","秀洲区",268.443,3.45,"ZJ",7,"12:00","day 0","22:00","day 0",3302.5483225,4,50
2886,"B0FFIS83Q7","Zhenjiang","丹阳市","B0FFLPWCQK","Hangzhou","余杭区",231.008,2.88333333333333,"ZJ",17,"08:00","day 0","18:00","day 0",8020.4744975,2,100
2887,"B0FFH3869T","Zhenjiang","句容市","B0FFKHC9PU","Ningbo","北仑区",447.152,5.23333333333333,"ZJ",7,"12:00","day 0","22:00","day 0",3302.5483225,4,100
2888,"B01FE15UUN","Wuxi","江阴市","B0FFI22X6S","Ningbo","鄞州区",282.43,3.28333333333333,"ZJ",9,"08:00","day 0","18:00","day 0",4246.1335575,4,100
2889,"B01FE0J0V7","Wuxi","惠山区","B0FFHOJIJ7","Hangzhou","余杭区",191.11,2.56666666666667,"ZJ",19,"12:00","day 0","22:00","day 0",8964.0597325,4,100
2890,"B01FE15XQH","Wuxi","江阴市","B0FFHOJIJ7","Hangzhou","余杭区",231.731,3.48333333333333,"ZJ",16,"08:00","day 0","18:00","day 0",7548.68188,4,100
2891,"B0FFITJD3C","Wuxi","锡山区","B0FFKHC9PU","Ningbo","北仑区",288.082,3.45,"ZJ",22,"08:00","day 0","18:00","day 0",10379.437585,2,50
2892,"B0FFIS83Q7","Zhenjiang","丹阳市","B0GUVDW01P","Jiaxing","海宁市",250.226,3.21666666666667,"ZJ",13,"08:00","day 0","18:00","day 0",6133.3040275,4,100
2893,"B0FFIS83Q7","Zhenjiang","丹阳市","B0HBXZQDWS","Jiaxing","嘉善县",225.254,3.03333333333333,"ZJ",20,"12:00","day 0","22:00","day 0",9435.85235,4,100
2894,"B0FFHF2VI7","Wuxi","锡山区","B0FFK7XY6U","Ningbo","镇海区",259.534,3.23333333333333,"ZJ",22,"12:00","day 0","22:00","day 0",10379.437585,2,100
2895,"B0FFIS83Q7","Zhenjiang","丹阳市","B023D040HU","Jiaxing","秀洲区",213.592,3.11666666666667,"ZJ",8,"12:00","day 0","22:00","day 0",3774.34094,2,50
2896,"B0FFIS83Q7","Zhenjiang","丹阳市","B0I60OAVXT","Jiaxing","秀洲区",208.053,2.73333333333333,"ZJ",13,"12:00","day 0","22:00","day 0",6133.3040275,2,50
2897,"B0FFHNXOVT","Suzhou","昆山市","B0FFK7XY6U","Ningbo","镇海区",217.385,2.88333333333333,"ZJ",22,"12:00","day 0","22:00","day 0",10379.437585,2,100
2898,"B0FFF4JOKL","Suzhou","昆山市","B0FFLO95L8","Jiaxing","平湖市",105.144,1.7,"ZJ",13,"08:00","day 0","18:00","day 0",6133.3040275,2,100
2899,"B0FFF4JOKL","Suzhou","昆山市","B0FFI22X6S","Ningbo","鄞州区",244.154,3.08333333333333,"ZJ",19,"12:00","day 0","22:00","day 0",8964.0597325,2,100
2900,"B0FFFTQ4U7","Wuxi","江阴市","B0FFLPWCQK","Hangzhou","余杭区",196.153,2.43333333333333,"ZJ",10,"08:00","day 0","18:00","day 0",4717.926175,4,100
2901,"B0FFGTI293","Changzhou","新北区","B0FFJRXFMW","Jiaxing","海宁市",234.608,2.8,"ZJ",17,"08:00","day 0","18:00","day 0",8020.4744975,2,50
2902,"B0FFFU612V","Wuxi","江阴市","B023E12FTI","Ningbo","海曙区",285.277,3.41666666666667,"ZJ",12,"12:00","day 0","22:00","day 0",5661.51141,2,50
2903,"B01FE15XQH","Wuxi","江阴市","B023E12FTI","Ningbo","海曙区",307.366,3.76666666666667,"ZJ",10,"08:00","day 0","18:00","day 0",4717.926175,4,100
2904,"B0FFHDQA5M","Suzhou","常熟市","B0FFITCS2H","Jiaxing","海宁市",168.528,2.15,"ZJ",19,"08:00","day 0","18:00","day 0",8964.0597325,4,100
2905,"B0FFF4HNKG","Yangzhou","邗江区","B0FFK4YCJ8","Shaoxing","越城区",335.413,4.31666666666667,"ZJ",15,"08:00","day 0","18:00","day 0",7076.8892625,4,50
2906,"B0FFKZGWZ9","Suzhou","太仓市","B023E12FTI","Ningbo","海曙区",269.558,3.36666666666667,"ZJ",22,"12:00","day 0","22:00","day 0",10379.437585,2,50
2907,"B0FFG9F43K","Changzhou","武进区","B0FFHW4GZB","Hangzhou","萧山区",270.312,3.55,"ZJ",18,"08:00","day 0","18:00","day 0",8492.267115,4,50
2908,"B01FE0J0V7","Wuxi","惠山区","B0HBXZQDWS","Jiaxing","嘉善县",154.575,2.18333333333333,"ZJ",12,"08:00","day 0","18:00","day 0",5661.51141,2,100
2909,"B0FFHC9CJ8","Suzhou","相城区","B0FFKHC9PU","Ningbo","北仑区",275.099,3.28333333333333,"ZJ",18,"08:00","day 0","18:00","day 0",8492.267115,2,100
2910,"B0FFFRS0IH","Nanjing","江宁区","B0FFM9VWFS","Ningbo","宁海县",469.98,5.63333333333333,"ZJ",8,"08:00","day 0","18:00","day 0",3774.34094,2,100
2911,"B0FFLC9J93","Nanjing","浦口区","B0FFM9VWFS","Ningbo","宁海县",507.604,6.58333333333333,"ZJ",9,"12:00","day 0","22:00","day 0",4246.1335575,4,50
2912,"B0FFHE4XO4","Changzhou","武进区","B0HBXZQDWS","Jiaxing","嘉善县",183.874,2.71666666666667,"ZJ",15,"08:00","day 0","18:00","day 0",7076.8892625,4,50
2913,"B0FFFRXR3L","Yangzhou","宝应县","B0FFJ01V55","Jiaxing","桐乡市",388.303,5,"ZJ",11,"12:00","day 0","22:00","day 0",5189.7187925,2,100
2914,"B0FFK7ZQFN","Wuxi","江阴市","B0GRRBHAKJ","Zhoushan","定海区",350.803,4.33333333333333,"ZJ",7,"12:00","day 0","22:00","day 0",3302.5483225,2,50
2915,"B0FFHF2VI7","Wuxi","锡山区","B0FFG2I6S2","Ningbo","鄞州区",267.776,3.23333333333333,"ZJ",21,"12:00","day 0","22:00","day 0",9907.6449675,2,50
2916,"B0FFHCRHH3","Changzhou","天宁区","B0FFHOJIJ7","Hangzhou","余杭区",212.099,3.16666666666667,"ZJ",11,"08:00","day 0","18:00","day 0",5189.7187925,2,100
2917,"B0FFHLH9SB","Zhenjiang","京口区","B0FFKHC9PU","Ningbo","北仑区",394.698,4.66666666666667,"ZJ",6,"12:00","day 0","22:00","day 0",2830.755705,4,100
2918,"B0FFKZGWZ9","Suzhou","太仓市","B0FFM9VWFS","Ningbo","宁海县",339.502,4.08333333333333,"ZJ",14,"08:00","day 0","18:00","day 0",6605.096645,2,100
2919,"B01FE15XQH","Wuxi","江阴市","B0FFHD6O3A","Jiaxing","海盐县",199.983,2.68333333333333,"ZJ",14,"12:00","day 0","22:00","day 0",6605.096645,2,50
2920,"B0FFGTI293","Changzhou","新北区","B0FFI22X6S","Ningbo","鄞州区",334.63,3.91666666666667,"ZJ",20,"08:00","day 0","18:00","day 0",9435.85235,4,100
